chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,spec_contrast_0,spec_contrast_1,spec_contrast_2,spec_contrast_3,spec_contrast_4,spec_contrast_5,spec_contrast_6,tonnetz_0,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,label
0.30943808,0.20423572,1839.2399892403937,1761.174959132643,3726.737406716418,0.12690419276385928,-41.910664,78.82784,-3.8624415,45.10773,0.42078748,0.33684015,2.8700602,1.3977116,2.3183396,2.137609,-3.437727,5.734038,-6.4596953,8.195013,-5.8004355,-2.2295053,-2.8756611,-1.8365171,-10.571426,-1.329663,24.713737286839535,19.903382061492046,23.216435336707146,22.047988969076165,20.73300115488456,22.285785061028573,54.83813889890291,0.1497511541434465,0.16161256664168097,0.13078903172786657,-0.029417139146406025,-0.0021925318298025302,-0.02512134481961118,country
0.30101424,0.14085954,1971.204222766375,1840.0840447341536,4033.682036247335,0.14326161463885928,-76.07741,69.92564,-0.42301455,41.958546,-8.387852,3.1788366,0.7568929,1.112641,1.2835603,-2.6126082,0.5292634,0.45168123,-1.9563551,1.1625752,-11.788961,0.919064,-8.188139,-6.9419193,-5.3455715,-1.5363064,25.15383900466528,19.9537843534083,23.69808096469349,22.696025425240098,21.73233882476335,23.309012238990558,56.12210991608076,0.20398990777897583,-0.04609457495594308,-0.13008066937367152,0.029046334826678545,0.023242818746145606,0.00975302306151814,country
0.3008583,0.13017648,1794.9166378239695,1697.750140444758,3608.125666311301,0.13355012743203626,-98.38623,72.57557,-4.629517,41.633736,0.101840414,-0.12518747,2.3989713,0.6770763,1.555783,1.5681248,-3.3299713,5.445178,-5.8033476,7.5079713,-6.0720882,-2.3994493,-2.5190434,-1.8537899,-9.748897,-0.6738097,23.46837651621501,19.56557829125078,23.102837333118824,21.793572712175948,20.95552926175104,22.17100626794108,52.229277649232635,0.13211781622507826,0.14653671702983811,0.1262093184035275,-0.023349042790237456,0.004610270088344635,-0.016007594492058914,country
0.30583614,0.20856425,2323.751626720228,2111.738881132915,4877.965085287847,0.1427717717217484,-11.613668,53.30735,5.915572,29.921862,-0.27841333,9.721295,5.361797,8.543547,4.0691757,4.381789,1.3990124,2.8826118,-0.68135583,1.4532878,-4.2456136,3.065998,-7.882196,1.0729614,-2.599827,0.111263335,24.14926091404924,17.22344440049736,20.909414898946206,20.689620597439195,18.912903225900912,18.372621127943752,54.78802300517007,0.12115481617582763,-0.07952605488159738,-0.027823900554711064,0.09934162403613675,-0.008619681794951081,0.005541929644770797,country
0.29141888,0.14493214,2366.5942732627027,2120.4575925554386,4987.831489872068,0.1498518498467484,-50.703167,49.39261,7.3695493,28.273027,-2.60787,13.657906,4.8751144,9.948817,1.0689609,4.365552,-0.4854714,1.1343989,-2.7363255,-1.1415967,-1.6182154,-1.2757728,-4.565889,1.8492154,-8.746062,-5.110518,25.54737003320819,18.190173415030923,21.055697497313503,21.47220476173966,20.080289104128425,19.294788053445057,54.34823998433817,-0.021058295586621235,-0.15243952230103852,0.033929017582423365,-0.09075925098871147,-0.0058652340348541885,-0.01613857464240327,country
0.28584552,0.13657485,2222.85609220298,2013.9914990897203,4650.6529850746265,0.14258541277985073,-72.75121,49.611153,5.301207,28.077774,-1.0829855,8.620789,4.695066,8.09099,3.8031669,4.354809,1.7513466,3.16886,-0.9016001,0.77602625,-4.321682,2.9997187,-7.591962,0.7298862,-2.334002,0.8805586,24.145289809333747,17.441852380926058,21.300972004118414,20.741545016935724,19.306403929156783,18.752144839566746,52.07477662848391,0.11163816388573039,-0.08621516592411975,-0.019073493660553376,0.10026408331607638,-0.014295013498968258,0.004741019101193866,country
0.36511534,0.20350595,2358.6659551653534,2073.3522215005187,4826.775719616205,0.16411247334754797,-12.397375,50.974648,-2.7621846,30.18367,4.9794264,3.3683379,6.689828,10.489814,3.9423344,6.5997148,0.3853582,2.807001,-0.8416336,3.9864385,-0.7203565,6.2867293,-2.622219,5.037573,-2.7057834,0.24288277,23.252155583760096,16.134858016620818,20.13171521669114,20.13818911543573,19.76577157022686,17.698151960561002,55.06891628346321,0.08039230713805223,-0.00875136904782967,0.0629386883685738,0.009048158659347124,0.006217860214233701,-0.0013028697422476654,country
0.35146642,0.14100519,2389.722492035515,2067.7817956082677,4854.311034115139,0.17032478511460555,-49.84501,46.45171,-0.9743561,31.201921,0.4436501,7.102655,8.333656,9.701501,1.9912039,4.502079,-1.8307278,3.7179873,0.23605646,3.3875823,0.6534968,1.6860507,-2.474495,1.9519521,-5.294552,3.39427,24.0533909383618,16.56423546834814,20.30940657928582,21.158532163643244,20.75708530511971,19.244721085676638,54.283185072109255,0.006559795061312273,-0.07464907114004914,-0.060418596908228296,0.0030995755077102187,-0.005605792256587824,-0.0004205980821192828,country
0.3396368,0.13310674,2251.279787145749,1983.4006401413662,4619.419642857143,0.15832805836886993,-70.83917,47.73355,-3.174955,28.206299,5.368157,4.189887,7.083704,10.687113,4.2155566,6.3674164,0.15921658,2.5200393,-0.783076,4.1574416,-0.33853143,6.1286426,-2.5877016,4.7100315,-2.6231093,0.35496002,22.912451957076723,16.184866994685013,20.14702097437625,20.283999286483287,19.972890237187748,18.0333269660827,52.34745990922076,0.07629707917890395,-0.026682457712183603,0.051021029384357514,-0.006094365659208004,-0.0013574897101060798,-0.004214165767884092,country
0.32846177,0.21406536,2225.419807508951,2092.218964750202,4681.511527185501,0.1492818413512793,-12.455951,62.031315,3.0089228,27.12366,11.137186,-3.4426334,10.150484,7.3470836,-5.0965133,8.03162,-4.2586703,2.7645838,-4.4187264,0.44299948,-3.149423,0.14713195,-5.335488,-1.0522263,-5.200094,-0.7857628,23.7656319773933,17.543470553086962,20.42349458793856,20.632939964191678,19.612597832155238,18.143048005095597,55.38439239541685,-0.029706513383888654,0.13381201833342232,-0.0476155040322992,-0.03097006815797486,-0.002544740290313437,-0.011108651604088294,country
0.3155669,0.14677638,2238.247011676555,2075.2240716202787,4656.283315565032,0.15651912729877399,-50.10457,59.179996,2.7300994,28.97442,3.6894307,-0.23430446,12.484281,-0.3048273,-1.6352769,5.094738,-5.467723,2.586771,-5.896165,1.5559517,-5.6234264,-0.91203076,-6.862133,-1.0940382,-6.5422063,-3.1856685,24.56552836686019,18.35065994681597,20.80381712952993,21.49066699726605,20.470568812854196,19.931119319630977,55.318911379875715,0.097657493422161,0.09929056815175377,0.04535512954219017,0.039901592473345966,0.011155836292604467,0.006309793148659509,country
0.3114848,0.14149383,2120.6721019613983,2004.0248706060902,4497.109874733475,0.1446301555836887,-72.21011,58.838554,2.744181,25.091885,10.261401,-3.6912832,9.623955,7.4500484,-4.3666506,8.236542,-3.4792757,3.0489676,-3.5498948,0.7141189,-3.0643656,0.27862394,-5.086632,-0.6445971,-4.8895726,-0.55734366,23.55097306670593,17.693952566892836,20.64503520225321,20.744530440488887,19.780210365800947,18.31931248137648,52.65481651681803,-0.00843782160017146,0.10140526894728659,-0.04661232797699073,-0.016187525271917257,-0.003939222479262598,-0.008574898647857269,country
0.34241295,0.24291605,2269.7205875160703,2174.686544204024,5000.782915778252,0.1276225596348614,-12.409903,55.546295,8.956278,24.633844,10.391668,6.091273,-0.33879742,6.6146255,0.7259126,4.4256563,1.0151337,6.88638,-4.1529207,5.966202,-3.3070362,1.486755,-2.0088758,-2.5407825,-4.9444723,0.8034146,26.008194099778702,17.782945932023186,21.582101887009713,20.64272530059641,20.33948403894172,18.77773643805382,55.44975527624707,-0.20150446447504844,-0.07134825637431218,-0.04590226499004432,0.11571855620363872,-0.01154663433743297,-0.017699437266561212,country
0.32210281,0.16199075,2316.036063785923,2178.6418770653167,5039.287380063966,0.1359103269922708,-53.23461,51.364048,8.184276,24.370281,6.936249,4.5486784,0.21903585,6.1530967,-0.5428763,3.6537166,0.95362526,1.4302251,-3.338554,3.3788948,-6.8940887,2.776097,-8.406612,0.15239513,-3.0153677,0.7085086,26.815490583075224,18.09534192771,21.55041428567976,21.496616736569347,21.338758049395423,19.752632949443804,55.91979264938524,-0.15583957635160622,0.11825568192232964,0.061285783069581275,-0.1258346706515615,0.015360480813306676,-0.005311460142631353,country
0.32063627,0.15273423,2182.143247993385,2082.7516224819174,4816.03144989339,0.13155275519722814,-73.143425,52.635628,8.960429,22.3527,9.116724,6.420409,0.49184334,5.94271,0.28283358,3.902961,1.1039929,6.8166203,-3.8787918,5.443165,-3.4088976,0.9868649,-2.1580403,-2.6991198,-4.8697104,0.7969264,24.798406320194584,17.691431461401347,21.28967927305261,20.8230934362817,20.129897259609784,18.887336088501304,52.207429239856154,-0.1885552225068602,-0.0780502490960339,-0.0633708037528354,0.1384671353407374,-0.020682453658033527,-0.012135122396694314,country
0.3036958,0.2738091,2099.409214369475,2032.428706575676,4548.091018123668,0.1279822636260661,-6.709527,61.332184,2.5295322,29.024544,8.725281,11.568123,-1.1621662,10.038039,2.234785,3.1263797,0.70246065,5.0695276,0.32715547,6.0815187,-3.4505095,9.293808,-4.478156,4.8846636,-0.6701519,-1.8063124,25.570686113228092,18.189668557685028,22.429142852597828,22.463013806279516,21.781469957548648,19.610328724591877,56.69949653439297,0.19718496529566718,-0.14582584121044642,-0.018251305653541654,0.18738560746016758,0.0038406170999633993,-0.034260341927517424,country
0.28986034,0.17318758,2223.860532154661,2073.7194322646146,4741.945962153518,0.15252750616337954,-45.42732,55.170033,4.4712415,28.431053,7.0046782,8.72757,-0.3901233,10.369982,-1.3084351,2.700205,0.6953997,2.7291536,1.2308836,1.4423975,2.1951406,1.9524494,-4.6838713,2.5081222,-11.399811,-4.1798387,25.814841428423307,18.649638002400522,22.59643964393479,23.064882235187298,22.65884225768347,20.80340438542011,55.5353634432865,-0.0352646939407506,-0.24682475064884796,0.014734966515588817,-0.18384488717194175,0.026016889741731615,0.017526715184186647,country
0.30555534,0.17768444,2023.3254991386357,1948.7192097995014,4381.5548374200425,0.1218641724413646,-67.678505,56.707283,1.7657107,26.261225,7.957453,10.462113,-1.557578,9.446631,2.704675,3.3372774,0.6213093,5.473598,0.72628736,6.4154825,-2.9131749,9.670997,-3.8513656,4.4939666,-0.40400407,-2.000026,25.076773536192754,17.72482859516131,22.31394763575884,22.397058088870466,21.747991088492267,19.71077306688224,53.8710890847819,0.17792535096680132,-0.14012224477364413,0.0028679326787506227,0.17815962786598052,-0.002020521526126866,-0.030840142361342218,country
0.33986956,0.23478217,2418.15336425794,2147.571146260922,5084.130130597015,0.1734028309901386,21.223766,51.5148,4.284272,28.62509,2.6826208,4.351171,3.95442,5.47375,5.902781,3.6886134,-4.32128,5.656727,-0.8258889,4.1704545,-2.5233014,3.9076939,0.07918488,2.0349262,-4.584836,-0.9286755,22.498853808111026,16.36908339655481,19.913086562305004,20.43739929576771,18.897530894643083,17.936511132294786,54.94274524838497,0.014651264538570158,0.09139590281235459,0.06434008002237444,-0.010058072722281217,0.006269380996956392,-0.03360960761959867,country
0.32842025,0.16047247,2432.392571773209,2134.099670135942,5013.326226012793,0.18132777102212153,-18.603985,48.855312,5.848939,27.758104,-2.1126454,6.703629,3.087949,6.21685,2.6897116,-1.8241794,-0.9758393,5.2545934,-1.1416734,2.9116318,-1.6016479,4.016726,-4.873443,-2.5563881,-6.3984127,-1.5385187,23.13037602884456,16.81530680684375,20.33184333772405,21.491655232210185,19.939613466727256,18.925633727423936,54.87016276489005,0.09241346340920001,0.028102172392606053,-0.06021602934540194,0.01726454391535335,0.024391948241246467,0.021886421090760534,country
0.33134443,0.15106684,2312.117577536834,2046.3588706569444,4849.280383795309,0.1692966875999467,-42.263744,48.70507,4.203836,27.072737,1.9933914,3.6189494,3.5153518,5.5506487,5.204663,3.0050223,-3.9316742,5.4155264,-0.91547126,3.3395355,-2.7422328,4.1671634,0.24510625,1.7127626,-4.811365,-1.090278,21.94495865288607,16.538944172008797,19.88852865336354,20.319068635917745,19.108358458801394,18.13314172982983,52.15315233475023,0.02056792169576996,0.0836615187852256,0.06662263477475253,-0.014414401454871448,0.001348390048563259,-0.030523579947695983,country
0.24785869,0.07491714,1642.7908823090077,1696.1547860567405,3426.5058635394457,0.09886341867670576,-177.29211,88.95855,2.8787792,33.88798,-9.859231,1.9781592,-5.4198256,-3.452645,-11.34164,-0.9402102,-7.3773713,0.39133373,-10.419012,2.2097387,-8.369904,0.20520337,-1.0192357,1.6133837,-5.676081,-0.6446655,24.580730601794773,20.392012547675638,22.79703573539779,20.41578367246053,18.997890501707456,19.327408865344815,54.48829008657598,0.14172908339664547,0.19245348937909057,0.05443160030752505,0.1422958529657562,0.008983345313546194,0.011174965257034675,country
0.23617782,0.052361555,1804.3419534016787,1806.7879740819299,3818.8632729211085,0.11046660531050106,-207.84865,78.20028,5.4638634,26.828424,-14.15619,1.5678166,-8.367273,-6.3264313,-9.632915,-1.6468469,-6.8871455,-3.3435884,-6.09918,0.9004434,-6.6117277,4.5438223,-6.2427135,-3.030439,-6.6971827,-1.6716331,24.907423691253324,20.64948327450301,24.076126638394996,21.345754579732343,20.28682438727146,20.093235764918894,55.180198941959084,0.2331509667456016,-0.03990974288883127,-0.0680191735565758,-0.13791370074421644,-0.012127066161621687,0.003334781974675745,country
0.24020153,0.048916847,1609.6647321238556,1648.0486317303069,3378.764658848614,0.09773225113272921,-229.68083,81.03606,2.902421,31.764389,-9.723494,2.625806,-6.2928004,-2.8825445,-10.989217,-0.47872522,-7.043208,0.33024094,-9.453531,2.2480261,-7.3632355,0.59254205,-1.0410925,1.5025533,-5.38496,-0.5431367,23.924447360260196,20.346962071876227,22.887405774640417,20.774021086249025,18.997463599702485,19.465964726975212,52.307000903116155,0.1315175137137925,0.17151088027021638,0.05539718106426733,0.14671573021423284,0.013434100229083852,0.012572591778448017,country
0.25167215,0.078262724,2125.43943565206,1978.5454981218554,4267.615605010661,0.12838777651918976,-191.35425,56.14742,9.622922,25.59847,0.33309773,5.7450047,4.4494967,-5.5281515,6.4836535,-3.594209,0.42830902,2.1528099,-2.8735914,2.0639794,-5.523418,5.6878014,-1.7992867,1.7639805,-7.6184025,-2.4859924,24.493039093959535,20.453125140733913,24.960392750928854,24.350524829163387,23.409434115721563,21.035477347084633,54.3219714332397,0.2357749405211563,0.06407365545227445,0.050894600265760356,-0.17277104047083425,-0.005557784006191324,-0.0548071753729366,country
0.255187,0.054040376,2134.497662707863,1941.8147730352625,4332.897454690831,0.14404348930570363,-226.56664,53.581257,8.276128,24.580261,-4.9498725,10.755217,-3.4585724,-0.24797718,2.3353727,-4.6717405,2.3643467,-2.7972422,-1.3432393,-1.3803535,0.11615947,1.5610673,-7.240202,-4.0433707,-8.319462,-0.60530806,25.930129337724125,19.66178081539172,25.409245764920335,25.428203152191266,24.33150315486094,22.296902541939858,52.956810757640106,0.18568680020887599,-0.1305506311196116,-0.08570497902954245,0.1758006790497479,0.05205738459573234,0.006443682431267236,country
0.24296816,0.051073752,2054.748007993385,1910.9228208743702,4137.318430170576,0.13684160114605542,-240.21338,52.343246,9.521449,23.687372,0.8298652,5.8929806,3.9949563,-5.0459747,6.1089706,-3.6326404,0.29633784,1.9210203,-3.6878006,1.0595723,-6.0023036,5.388494,-1.2493994,1.6691748,-6.7138977,-2.3099654,24.41577295244748,20.291303732449215,24.62773795968068,24.218820341609508,23.35208096911039,21.130258413351317,51.56927714846351,0.17228521753365933,0.09296164542799554,0.078183213567067,-0.16007672290854905,-0.02360918908674435,-0.04525161042556539,country
0.24843374,0.1275829,1418.425403457614,1603.9984734392324,2952.95842217484,0.08097712470015991,-118.978035,107.554375,1.2299297,25.017982,-4.6366086,-3.1177871,-10.641808,-1.2460498,-11.98267,-1.9219677,-6.3086405,-2.2632601,-5.218633,-0.3307236,-7.3789124,-5.133503,-7.6648045,2.5454674,-6.589798,0.27067634,24.84611479552847,18.759059676648278,21.687337677581002,20.49963799609783,19.343769610833906,18.593449260122046,53.82780595577194,0.125637322591405,0.2016149756789311,0.06151872868590049,0.12704484653808046,0.017216985900122928,-0.004239831712029314,country
0.24393795,0.08722568,1506.5010362046664,1655.9213443134374,3144.672841151386,0.09197698727345416,-148.76344,100.04264,0.064728886,20.552053,-9.4133215,-5.3714085,-10.050356,-4.0264773,-11.349524,-0.3128947,-7.3690596,-1.4479915,-6.003052,-4.0833435,-9.615452,-2.0643394,-2.9224973,-3.3304958,-7.0474277,-1.6609837,25.54127413852434,18.9111248206402,22.221877590433632,21.055733132763343,20.49630283810697,19.487751001877378,54.21307525416619,0.231939792542587,-0.007318196971515923,-0.06129032509750979,-0.1240144235281547,-0.0033485447894730726,0.017796570576900234,country
0.236268,0.08317158,1369.4940029050194,1555.3579725207064,2862.873134328358,0.08097452192164178,-171.55838,100.46903,1.7183856,22.710293,-4.338617,-3.2302399,-10.292267,-2.0284915,-11.200711,-2.510256,-6.4623556,-1.4345428,-4.725593,-0.46450162,-7.2201567,-5.5230465,-7.8467646,1.779358,-6.221841,-0.055439442,24.394950865308683,18.94194033977226,21.43654199352013,20.437459089678555,19.325061299020643,18.59549465158256,51.593597383194044,0.11579301289396703,0.18955120259479347,0.06715172874346048,0.11854916397503949,0.02369554752462168,-0.003186885932105857,country
0.3132424,0.080232084,2044.208957792149,1925.8968113510334,4214.835421108742,0.14714183685367804,-115.431656,72.818,0.37362292,25.683573,0.3915322,6.8453584,-0.6233625,0.0039332863,2.4089754,-0.05035687,-7.7987967,-1.6160079,-3.3450036,0.7338166,-1.8226703,1.7883809,-6.609887,-1.3458561,-2.3630292,5.3765407,22.9597449313545,16.183432147714772,19.939727826653247,21.795119080663806,21.085673039929166,19.248338399459925,53.425157344737976,0.15684175574240636,-0.10064831296292476,-0.11776139401197344,0.03575163737022755,0.01697741084529064,0.007246195479159171,country
0.29836306,0.054269966,2127.907640672905,1932.1099425498564,4388.0263859275055,0.16961734991337954,-148.70209,67.439964,-0.47575557,24.339342,-3.6944199,8.811412,-4.311956,3.30184,-1.0182846,-4.0483637,-6.269385,1.6283715,-3.447613,0.33811522,-4.5931206,-3.1908298,-4.8140593,3.9703684,-1.5571716,-1.8476535,24.000966832117587,16.41424926389331,20.152775211590118,22.143814822399076,21.77641569228988,20.402978524305524,54.573711377905454,-0.011589803465926371,-0.18470563060735237,0.10903030483802693,-0.03166662591066735,-0.015425998395075252,0.011273301874738201,country
0.28520718,0.051735956,1962.2934989102598,1850.3009331846506,4059.6931636460554,0.14825686717084222,-169.39468,68.36983,0.24653089,23.760828,0.21302812,6.7375045,-0.7323437,0.39504346,2.602224,0.0038499162,-6.5890055,-1.4447857,-3.597219,0.83773786,-1.4013393,2.099737,-6.356637,-1.3834989,-2.2471826,5.4138885,22.788828163023002,15.984000990127527,19.650858901252146,21.526365407807944,20.924370179041862,19.307043409166493,50.87777380735545,0.14939235334010542,-0.09147460061376624,-0.11129799077529647,0.023956333189757123,0.016855370004169253,0.010789165719608909,country
0.28492707,0.09202436,2009.443044513569,2034.734291591202,4437.891457889125,0.12691980943496803,-117.06243,71.18238,11.859648,21.832397,5.8432713,12.913615,-1.1144764,3.485183,-2.5013711,-3.6553843,-3.4166915,-3.0637898,-4.3836236,-3.087254,-5.6401854,1.8798789,-6.583878,-2.6501086,-6.65631,-1.4233139,24.34564181498846,17.849751464090602,21.702070458609178,21.441444654114456,19.760187215948662,17.707963636269987,53.078537295722974,0.2098693972213733,-0.09713118640152103,-0.1438559107780303,0.011666896862229301,0.006866716559643622,0.02485125076953077,country
0.28637573,0.06391227,2012.906995855871,2031.7897303798266,4521.805037313433,0.1309208005730277,-150.96852,69.45999,11.344712,21.081938,5.7184043,12.033842,-4.3864074,4.597109,-7.463036,-1.4806858,-6.3050313,-2.77429,-5.9398975,-3.494282,-3.725607,-3.570707,-8.62527,-1.0356067,-4.9681873,1.522651,25.982498645886416,17.51033871461375,21.71302330691931,21.968179213065348,20.844881061327616,18.511533622260963,54.0221782961816,-0.013379528299154416,-0.15677673797331035,0.12035297540211022,-0.02588780986558211,-0.01694090970612933,-0.014392290685225597,country
0.27626532,0.060817536,1917.994621762088,1964.0960403675365,4287.230143923241,0.11840299756796376,-171.31973,67.34149,12.152544,20.015018,6.2869825,12.731528,-0.40635034,3.9340987,-1.9333537,-3.0375323,-2.692253,-2.6356497,-4.003141,-2.8187337,-5.050009,1.7777722,-6.679878,-2.8860264,-7.0121145,-1.9309183,24.85961205926754,17.470757013414474,21.251214602691313,21.385658039559228,19.679151449546573,17.84791885560414,50.697934919339474,0.12161536549573838,-0.0818168245925421,-0.11258496664442688,0.02747591666982447,-0.0028885885221054917,0.018621688584552844,country
0.29522753,0.104787685,1777.6230051975679,1827.5156763981813,3866.4212420042645,0.1222410547707889,-92.499535,90.351715,5.508124,20.826168,-11.771152,-3.6385849,-6.709444,2.7761059,-11.677721,-6.417094,-12.881064,3.084559,-10.127415,-4.115501,-8.372806,-2.6899858,-6.463965,-1.7257175,-7.4537387,-0.9142487,26.679279664805524,15.531067625040974,18.3148523893141,19.8137986765454,18.96358032722878,18.028056129911505,55.76811337282017,-0.20822315435373204,0.014386587215199623,0.07937929838566102,0.06610327535398218,-0.01309085969779038,0.03478829954901757,country
0.29257998,0.0712205,1890.9567661384626,1897.8502646599288,4107.817497334755,0.13789624700159914,-124.49975,83.56222,4.7088904,14.115247,-15.394973,-3.7225416,-4.6741476,-3.4696805,-14.480779,-7.160457,-6.414448,-0.98319435,-13.607937,-2.40178,-8.998076,-1.7051275,-7.991688,-1.5888987,-4.779924,-0.624487,27.72870807394768,16.06466802881837,18.325135873194935,20.467602212870734,19.75476569924284,19.241268044637845,56.25483567177606,-0.07415171798470994,0.2217501634660485,-0.10422642946120202,-0.0469462274720697,-0.024966765726474764,-0.03548725554645094,country
0.29232392,0.067317955,1728.4638485493558,1769.4877478809133,3781.616471215352,0.12429464702158849,-151.57596,83.55109,5.131352,19.505617,-10.973679,-3.3658018,-5.803653,3.1704903,-10.6866,-6.005753,-12.44925,2.5966208,-9.260642,-3.6564443,-7.423459,-2.2067819,-6.131309,-1.935886,-7.649613,-1.1333246,26.210173875303415,15.557676355752998,18.313120948946402,19.665849627362057,18.859254739772847,18.105977030136945,52.872415830960016,-0.19629514051777855,0.013845691165705134,0.0646639229811182,0.0625986851337769,-0.014940010119789427,0.030143416112736646,country
0.27304345,0.080255456,1406.1297112709296,1503.7427058066653,2918.110341151386,0.0806403251599147,-176.73769,106.88072,-0.7427794,47.283604,-18.895481,-3.486539,-21.695038,-3.9721346,-16.086515,5.6704197,-15.833909,-1.2530876,-11.797508,-5.9807167,-4.745792,-10.225937,-5.0229187,-4.7249966,-13.007653,-9.118685,26.99156658114862,19.41938219946315,23.293392626189632,20.552824221890273,17.24562382217343,18.60374199012488,51.619403240378595,-0.09932344873948802,0.06152826404904196,-0.09441115922465369,-0.1021499709679944,0.00997059971062953,-0.0008609410230643338,country
0.251976,0.05524581,1604.941196597763,1673.0175552072599,3383.8369536247333,0.09980250116604478,-199.44882,90.4728,5.005505,34.930923,-24.813276,-8.565629,-19.778952,-5.0254292,-10.209561,-0.5965822,-18.176907,-0.14807567,-16.596102,1.7256163,-16.276556,-4.0748124,-9.562648,-10.459289,-9.991173,-1.3607444,26.53460999269788,19.356385611407674,23.732746730421898,22.47807231665394,18.735072057956526,19.19341239195699,56.283271741555836,0.10865709675278955,0.15535754356693665,0.12223998578920571,0.06711494983948312,0.00024756980012420284,-0.0008837494085470243,country
0.2548422,0.054089315,1363.212118848379,1469.1940052503287,2880.746934968017,0.08238574843416845,-226.06912,97.36386,-1.2542918,45.275833,-18.114418,-3.098001,-22.087286,-4.7926774,-16.353638,5.1034527,-15.357001,-0.32485577,-11.551517,-5.0596547,-4.697005,-10.292914,-5.018869,-4.751297,-12.469695,-8.9482355,26.87534019870996,19.471033536922615,23.49351598956668,20.619614242487284,17.658671356803094,19.397639392231074,50.50548196543153,-0.0826189259681394,0.15329159679229137,-0.10303196797310257,-0.045374310849461516,0.008029050457653444,0.004554631571515875,country
0.29389697,0.08895306,1243.4307871164792,1480.6049030027648,2599.9383662046907,0.08479540078624734,-150.4234,126.181404,7.4605775,28.371237,-5.421497,2.5317745,-6.0720263,-1.9919589,-7.7913632,-1.8981917,-7.116872,-2.1088126,-6.672885,2.741764,-3.7186308,-0.8289748,-0.28352636,3.4816475,-6.924739,-0.07177572,23.824282170464585,16.12736649360518,20.774448297708584,20.745236639840602,20.666099195950252,19.473774983003164,52.587060926152326,0.20842080677162236,-0.020566235657058708,0.0004240121049027786,-0.0917955389174862,-0.005165480479167385,-0.01221502091917293,country
0.28587246,0.058174077,1342.6073405773573,1539.3446832743798,2833.5970815565033,0.09593997784514925,-180.05977,119.81213,4.8494387,23.813707,-9.536577,2.4472525,-8.447026,-2.5069332,-8.393022,-1.5993059,-7.858514,-1.6849562,-4.0613794,2.4273872,-5.7705483,3.114883,-3.4674518,-3.1683717,-3.1790564,4.8236513,24.324738282533062,16.180075713838846,21.379464206343965,21.766849916901297,21.837459249776483,20.448675935744717,53.90092511733299,0.07227874188138428,-0.20253153218948283,-0.02055533886847488,0.07878720637128855,0.013831462084966844,-0.00809648646630532,country
0.28738758,0.058906514,1183.0180735302129,1420.8676130930498,2490.8632062899787,0.07959713152985075,-206.89742,119.52264,7.290164,27.724901,-4.1899276,3.3088155,-5.39348,-1.3329339,-6.5789433,-1.0509496,-7.0160055,-2.2404113,-6.314518,2.8131874,-3.6363451,-0.5959711,0.45442054,3.9306943,-5.9979115,0.1974641,23.962509229339258,16.21046544599058,20.223645918062235,20.619165950895994,20.632221063001612,19.60585960875007,50.487066057505075,0.19077266087009603,-0.018751296716683602,-0.021126003628760912,-0.06660274978576233,0.0020688650137713665,-0.004675293925496482,country
0.3052496,0.09718356,1651.7196765618844,1682.715863013717,3305.8368869936035,0.12080900603011727,-116.018456,91.79203,-14.973032,26.638159,7.9261103,3.7797258,0.42956185,1.9444675,-1.7564361,-4.5780497,-5.3101497,-6.624956,-6.3191786,-4.789461,-12.190436,-1.0979929,-6.5458174,-7.0065312,-4.9566503,-3.8293602,23.969224488380195,19.620039801619274,20.184485666092847,21.474367270198414,21.834765800606252,20.518978056527473,54.507213573803284,0.04192105952991783,0.28835370606538685,-0.11298749618965027,0.13864734478548948,-0.017363477529392463,0.026084034836469833,country
0.29371563,0.06636943,1736.2885608095523,1684.6054591820018,3502.515325159915,0.135038916744403,-150.63525,84.337036,-16.473116,29.839952,0.9035377,5.233916,-2.5391467,2.9026618,-7.6413913,-4.173674,-8.348284,-5.8433247,-7.317543,-8.480855,-8.113394,-2.4357371,-13.579548,-1.3683851,-6.4054217,-1.5129336,24.54598624821046,19.701418180369597,20.79007982864094,21.93353121123723,22.68767382609034,21.693657605219403,53.21660981961254,0.26984174281968304,0.10172834093261429,0.10620618997804934,-0.13757735388234368,-0.02548796580397252,-0.026849997485044505,country
0.28322816,0.06452655,1577.9429706373467,1625.48445139345,3192.2058235607674,0.11520210054637527,-172.75815,86.15426,-13.18621,25.43785,7.9615717,4.299159,0.7888508,2.7265189,-0.9401759,-3.551118,-4.917009,-5.8988905,-6.255977,-4.2808237,-11.745442,-1.8588047,-6.5358834,-7.0915833,-4.783485,-4.5217533,24.361960421193068,19.68068613651805,20.300322768341307,21.428020327702022,21.666452929067088,20.566597251912572,51.98455580252553,0.040973010329155554,0.2664107214514787,-0.09942916815709316,0.13086717662268377,-0.014467783501839002,0.026291259936789817,country
